game_id,date,win_percentage,home_team,away_team,home_team_recent_10,away_team_recent_10,result
5320,12-04-21,1.39 (61.2%) 3.60 (23.6%) 5.60 (15.2%),뉴캐슬,스토크,6승2무2패,3승3무4패,1
5321,12-04-21,2.50 (34%) 3.20 (26.6%) 2.16 (39.4%),세인트존,던디U,4승3무3패,7승1무2패,0
5322,12-04-21,2.28 (37.3%) 3.30 (25.8%) 2.30 (37%),인버네스,애버딘,1승3무6패,3승3무4패,0
5323,12-04-21,1.69 (50.4%) 4.00 (21.3%) 3.00 (28.4%),바르셀로,레알마드,8승1무1패,6승3무1패,0
5325,17-10-19,1.73 (49.1%) 3.20 (26.6%) 3.50 (24.3%),브라가,루도고레,7승0무3패,2승5무3패,0
5327,17-10-19,2.29 (37.2%) 2.95 (28.8%) 2.50 (34%),에버턴,리옹,2승3무5패,3승6무1패,0
5330,17-10-19,3.30 (25.7%) 3.20 (26.5%) 1.78 (47.7%),루가노,플젠,0승0무2패,3승3무4패,1
5331,17-10-19,2.19 (38.8%) 3.05 (27.9%) 2.55 (33.3%),OGC니스,라치오,5승1무4패,8승1무1패,0
5332,17-10-19,1.41 (60.3%) 3.75 (22.7%) 5.00 (17%),호펜하임,바샥셰히,3승3무4패,4승3무3패,1
5333,17-10-19,2.34 (36.3%) 3.00 (28.3%) 2.40 (35.4%),바테보리,쾰른,2승3무5패,0승1무9패,1
5335,17-10-20,1.43 (59.4%) 3.55 (23.9%) 5.10 (16.7%),C오사카,고후,4승3무3패,3승3무4패,1
5336,17-10-20,1.74 (48.9%) 3.10 (27.5%) 3.60 (23.6%),비셀고베,사간도스,4승4무2패,4승2무4패,0
5339,17-10-20,3.40 (25%) 3.20 (26.5%) 1.75 (48.5%),산프히로,가와사키,3승4무3패,7승1무2패,0
5342,17-10-20,1.71 (49.6%) 3.10 (27.4%) 3.70 (22.9%),FC도쿄,삿포로,2승2무6패,3승3무4패,0
5343,17-10-20,2.85 (29.8%) 3.05 (27.9%) 2.01 (42.3%),요코마리,가시마,5승3무2패,8승0무2패,1
5344,17-10-20,3.45 (24.6%) 3.05 (27.9%) 1.79 (47.5%),FC안양,부산아이,2승4무4패,6승3무1패,0
5345,17-10-20,3.90 (21.8%) 3.35 (25.4%) 1.61 (52.8%),강원FC,전북현대,3승3무4패,4승4무2패,0
5347,17-10-20,2.31 (36.8%) 2.85 (29.8%) 2.55 (33.3%),울산현대,제주유나,4승4무2패,6승3무1패,0
5348,17-10-20,2.19 (38.8%) 3.05 (27.9%) 2.55 (33.3%),광주FC,상주상무,1승4무5패,2승4무4패,1
5349,17-10-20,2.75 (30.9%) 3.30 (25.8%) 1.96 (43.4%),페예노르,아약스,4승1무5패,5승1무4패,0
5350,17-10-20,1.90 (44.7%) 3.15 (27%) 3.00 (28.3%),토트넘,리버풀,6승3무1패,3승5무2패,1
5352,17-10-20,2.02 (42.1%) 3.45 (24.6%) 2.55 (33.3%),알크마르,위트레흐,5승1무4패,5승1무4패,1
5353,17-10-20,2.28 (37.3%) 3.30 (25.8%) 2.30 (37%),스팔2013,사수올로,2승2무6패,2승2무6패,0
5354,17-10-20,2.20 (38.6%) 2.85 (29.8%) 2.70 (31.5%),레가네스,빌바오,4승4무2패,3승3무4패,1
5356,17-10-20,3.75 (22.7%) 3.15 (27%) 1.69 (50.3%),셀타비고,AT마드,3승3무4패,4승5무1패,0
5357,17-10-20,1.94 (43.8%) 3.00 (28.3%) 3.05 (27.9%),헤이렌베,비테세,5승2무3패,3승4무3패,0
5358,17-10-20,1.59 (53.4%) 3.25 (26.1%) 4.15 (20.5%),샬케04,마인츠05,4승3무3패,4승1무5패,1
5359,17-10-20,1.61 (52.8%) 3.15 (27%) 4.20 (20.2%),웨스트햄,브라이턴,4승2무4패,3승2무5패,0
5360,17-10-20,1.47 (57.9%) 2.02 (42.1%),안산그리(U2.5),서울이랜,2승2무6패,3승3무4패,1
5361,17-10-20,1.52 (55.9%) 1.93 (44%),아산무궁(U2.5),경남FC,5승0무5패,6승1무3패,0
5362,17-10-20,1.76 (48.2%) 1.64 (51.8%),전남드래(U2.5),포항스틸,0승3무7패,2승5무3패,0
5363,17-10-20,1.60 (53.1%) 3.25 (26.2%) 4.10 (20.7%),부천FC,수원FC,5승2무3패,2승3무5패,0
5364,17-10-20,1.98 (42.9%) 3.00 (28.3%) 2.95 (28.8%),아산무궁,경남FC,5승0무5패,6승1무3패,0
5365,17-10-20,2.80 (30.4%) 3.15 (27%) 1.99 (42.7%),전남드래,포항스틸,0승3무7패,2승5무3패,0
5366,17-10-20,1.85 (45.9%) 3.00 (28.3%) 3.30 (25.8%),스토크,본머스,3승2무5패,3승1무6패,0
5369,17-10-20,2.04 (41.7%) 3.40 (25%) 2.55 (33.3%),묀헨글라,레버쿠젠,4승4무2패,4승3무3패,0
5371,17-10-20,2.45 (34.7%) 2.95 (28.8%) 2.33 (36.5%),스완지,레스터,4승2무4패,3승3무4패,0
5374,17-10-20,1.21 (70.2%) 4.60 (18.5%) 7.50 (11.3%),첼시,왓포드,6승2무2패,4승3무3패,1
5375,17-10-20,3.60 (23.6%) 3.25 (26.1%) 1.69 (50.2%),에버턴,아스널,2승2무6패,7승1무2패,0
5376,17-10-20,1.74 (48.9%) 3.05 (27.9%) 3.65 (23.3%),뉴캐슬,크리스탈,4승2무4패,3승0무7패,1
5377,17-10-20,1.65 (51.6%) 3.10 (27.5%) 4.05 (21%),사우샘프,브로미치,2승3무5패,3승4무3패,1
5378,17-10-20,1.86 (45.7%) 2.90 (29.3%) 3.40 (25%),생테티엔,몽펠리에,5승2무3패,3승3무4패,0
5380,17-10-20,1.91 (44.5%) 2.85 (29.8%) 3.30 (25.7%),낭트,갱강,5승2무3패,5승1무4패,1
5381,17-10-20,1.38 (61.6%) 3.85 (22.1%) 5.20 (16.3%),트벤테,로다JC,2승0무8패,3승0무7패,1
5382,17-10-20,1.73 (49.2%) 3.25 (26.2%) 3.45 (24.7%),VVV펜로,덴하그,4승3무3패,4승1무5패,0
5383,17-10-20,1.66 (51.3%) 3.30 (25.8%) 3.70 (23%),발렌시아,세비야,6승3무1패,6승1무3패,1
5384,17-10-20,1.34 (63.5%) 3.70 (23%) 6.30 (13.5%),비야레알,라스팔마,5승3무2패,2승0무8패,1
5385,17-10-20,1.53 (55.6%) 3.35 (25.4%) 4.45 (19.1%),아탈란타,볼로냐,4승4무2패,4승2무4패,1
5386,17-10-20,3.10 (27.4%) 3.50 (24.3%) 1.76 (48.3%),토리노,AS로마,4승4무2패,6승2무2패,0
5388,17-10-21,1.61 (52.8%) 3.15 (27%) 4.20 (20.2%),웨스트햄,브라이턴,4승2무4패,3승2무5패,0
5389,17-10-21,1.74 (48.9%) 3.05 (27.9%) 3.65 (23.3%),뉴캐슬,크리스탈,4승2무4패,3승0무7패,1
5390,17-10-21,1.85 (45.9%) 3.00 (28.3%) 3.30 (25.8%),스토크,본머스,3승2무5패,3승1무6패,0
5391,17-10-21,3.60 (23.6%) 3.25 (26.1%) 1.69 (50.2%),에버턴,아스널,2승2무6패,7승1무2패,0
5392,17-10-21,2.45 (34.7%) 2.95 (28.8%) 2.33 (36.5%),스완지,레스터,4승2무4패,3승3무4패,0
5393,17-10-21,1.65 (51.6%) 3.10 (27.5%) 4.05 (21%),사우샘프,브로미치,2승3무5패,3승4무3패,1
5394,17-10-21,1.23 (69%) 4.40 (19.3%) 7.30 (11.6%),모나코,SM캉,4승2무4패,5승1무4패,1
5395,17-10-21,4.45 (19.1%) 3.45 (24.6%) 1.51 (56.3%),아미앵,보르도,2승0무7패,4승5무1패,1
5396,17-10-21,1.80 (47.2%) 3.10 (27.4%) 3.35 (25.4%),앙제SCO,툴루즈,2승6무2패,3승3무4패,0
5397,17-10-21,1.99 (42.8%) 2.90 (29.3%) 3.05 (27.9%),스타드렌,릴OSC,1승3무6패,2승3무5패,1
5398,17-10-21,1.86 (45.7%) 2.90 (29.3%) 3.40 (25%),생테티엔,몽펠리에,5승2무3패,3승3무4패,0
5399,17-10-21,2.26 (37.6%) 3.00 (28.3%) 2.50 (34%),메스,디종FCO,1승0무9패,1승4무5패,0
5400,17-10-21,1.37 (62.1%) 3.90 (21.8%) 5.30 (16.1%),라이프치,슈투트가,6승2무2패,4승2무4패,1
5402,17-10-21,2.04 (41.7%) 3.40 (25%) 2.55 (33.3%),묀헨글라,레버쿠젠,4승4무2패,4승3무3패,0
5403,17-10-21,1.83 (46.4%) 3.05 (27.8%) 3.30 (25.7%),아우크스,하노버96,3승5무2패,4승4무2패,0
5406,17-10-21,1.42 (59.8%) 3.60 (23.6%) 5.10 (16.6%),삼프도리,크로토네,4승3무3패,3승3무4패,1
5408,17-10-21,1.66 (51.1%) 3.20 (26.5%) 3.80 (22.3%),키에보,헬라스,4승3무3패,2승4무4패,1
5409,17-10-21,2.28 (37.3%) 3.30 (25.8%) 2.30 (37%),스팔2013,사수올로,2승2무6패,2승2무6패,0
5410,17-10-21,1.53 (55.6%) 3.35 (25.4%) 4.45 (19.1%),아탈란타,볼로냐,4승4무2패,4승2무4패,1
5411,17-10-21,3.10 (27.4%) 3.50 (24.3%) 1.76 (48.3%),토리노,AS로마,4승4무2패,6승2무2패,0
5412,17-10-21,1.68 (50.6%) 3.30 (25.8%) 3.60 (23.6%),흐로닝언,빌럼II,2승3무5패,2승0무8패,0
5413,17-10-21,1.38 (61.6%) 3.85 (22.1%) 5.20 (16.3%),트벤테,로다JC,2승0무8패,3승0무7패,1
5415,17-10-21,1.73 (49.2%) 3.25 (26.2%) 3.45 (24.7%),VVV펜로,덴하그,4승3무3패,4승1무5패,0
5416,17-10-21,2.60 (32.7%) 2.90 (29.3%) 2.24 (37.9%),브레다,즈볼레,2승1무7패,5승3무2패,0
5417,17-10-21,2.02 (42.1%) 3.45 (24.6%) 2.55 (33.3%),알크마르,위트레흐,5승1무4패,5승1무4패,1
5418,17-10-21,1.40 (60.6%) 3.60 (23.6%) 5.40 (15.7%),베티스,알라베스,5승1무4패,1승1무8패,1
5419,17-10-21,1.66 (51.3%) 3.30 (25.8%) 3.70 (23%),발렌시아,세비야,6승3무1패,6승1무3패,1
5420,17-10-21,2.20 (38.6%) 2.85 (29.8%) 2.70 (31.5%),레가네스,빌바오,4승4무2패,3승3무4패,1
5422,17-10-21,3.75 (22.7%) 3.15 (27%) 1.69 (50.3%),셀타비고,AT마드,3승3무4패,4승5무1패,0
5423,17-10-21,5.30 (16.1%) 3.60 (23.6%) 1.41 (60.4%),트루아AC,리옹,3승3무4패,3승6무1패,0
5424,17-10-21,5.50 (15.4%) 4.20 (20.2%) 1.32 (64.3%),우디네세,유벤투스,3승0무7패,7승1무2패,0
5425,17-10-21,1.13 (75.2%) 5.40 (15.7%) 9.40 (9%),라치오,칼리아리,9승0무1패,3승1무6패,1
5426,17-10-21,1.90 (44.7%) 3.15 (27%) 3.00 (28.3%),토트넘,리버풀,6승3무1패,3승5무2패,1
5429,17-10-21,1.51 (56.2%) 1.94 (43.8%),FC안양(U2.5),부산아이,2승4무4패,6승3무1패,0
5430,17-10-21,1.62 (52.5%) 1.79 (47.5%),광주FC(U2.5),상주상무,1승4무5패,2승4무4패,1
5431,17-10-21,3.90 (21.8%) 3.35 (25.4%) 1.61 (52.8%),강원FC,전북현대,3승3무4패,4승4무2패,0
5433,17-10-21,3.45 (24.6%) 3.05 (27.9%) 1.79 (47.5%),FC안양,부산아이,2승4무4패,6승3무1패,0
5434,17-10-21,2.19 (38.8%) 3.05 (27.9%) 2.55 (33.3%),광주FC,상주상무,1승4무5패,2승4무4패,1
5435,17-10-21,2.31 (36.8%) 2.85 (29.8%) 2.55 (33.3%),울산현대,제주유나,4승4무2패,6승3무1패,0
5436,17-10-22,1.13 (75.2%) 5.40 (15.7%) 9.40 (9%),라치오,칼리아리,9승0무1패,3승1무6패,1
5437,17-10-22,4.55 (18.7%) 3.40 (25%) 1.51 (56.3%),베네벤토,피오렌티,1승0무9패,3승2무5패,0
5438,17-10-22,1.90 (44.7%) 3.15 (27%) 3.00 (28.3%),토트넘,리버풀,6승3무1패,3승5무2패,1
5440,17-10-22,3.75 (22.7%) 3.15 (27%) 1.69 (50.3%),셀타비고,AT마드,3승3무4패,4승5무1패,0
5441,17-10-23,1.50 (56.7%) 3.30 (25.8%) 4.85 (17.5%),헤타페,알라베스,,,0
5442,17-10-23,1.43 (59.4%) 3.50 (24.3%) 5.20 (16.3%),인터밀란,삼프도리,8승2무0패,5승2무3패,1
5443,17-10-23,5.50 (15.4%) 3.55 (23.9%) 1.40 (60.6%),스완지,맨체스U,,,0
5445,17-10-23,1.86 (45.6%) 3.10 (27.4%) 3.15 (27%),데포라코,지로나,3승3무4패,2승3무5패,0
5446,17-10-23,2.16 (39.3%) 2.80 (30.3%) 2.80 (30.3%),갱강,몽펠리에,,,0
5447,17-10-23,1.40 (60.7%) 3.65 (23.3%) 5.30 (16%),C오사카,오미야,,,1
5450,17-10-23,2.06 (41.2%) 3.25 (26.1%) 2.60 (32.7%),가와사키,가시와,,,0
5451,17-10-23,1.88 (45.2%) 3.00 (28.3%) 3.20 (26.5%),요코마리,이와타,,,1
5452,17-10-23,2.55 (33.3%) 3.40 (25%) 2.04 (41.7%),VVV펜로,위트레흐,,,1
5453,17-10-23,2.55 (33.3%) 3.05 (27.9%) 2.19 (38.8%),에이바르,셀타비고,,,0
5454,17-10-23,2.45 (34.7%) 3.15 (27%) 2.22 (38.3%),로다JC,흐로닝언,,,1
5455,17-10-23,2.70 (31.5%) 3.25 (26.2%) 2.01 (42.3%),키에보,AC밀란,5승3무2패,4승2무4패,0
5456,17-10-23,2.21 (38.5%) 2.95 (28.8%) 2.60 (32.7%),디종FCO,스타드렌,,,0
5457,17-10-23,1.74 (48.8%) 3.15 (27%) 3.50 (24.3%),볼프스부,하노버96,,,1
5458,17-10-23,4.15 (20.5%) 3.45 (24.6%) 1.55 (54.8%),볼로냐,라치오,4승2무4패,9승0무1패,0
5459,17-10-23,1.82 (46.7%) 3.40 (25%) 3.00 (28.3%),피오렌티,토리노,4승2무4패,4승4무2패,1
5460,17-10-23,1.71 (49.6%) 3.10 (27.4%) 3.70 (22.9%),H베를린,쾰른,,,0
5461,17-10-23,2.80 (30.3%) 3.20 (26.5%) 1.97 (43.1%),브레멘,호펜하임,,,1
5462,17-10-23,1.57 (54.1%) 1.85 (45.9%),부산아이(U2.5),수원삼성,,,1
5463,17-10-24,1.40 (60.7%) 3.65 (23.3%) 5.30 (16%),C오사카,오미야,,,1
5464,17-10-24,1.57 (54.1%) 1.85 (45.9%),부산아이(U2.5),수원삼성,,,1
5465,17-10-24,1.43 (59.4%) 3.50 (24.3%) 5.20 (16.3%),인터밀란,삼프도리,8승2무0패,5승2무3패,1
5466,17-10-24,2.06 (41.2%) 3.25 (26.1%) 2.60 (32.7%),가와사키,가시와,,,0
5467,17-10-24,5.50 (15.4%) 3.55 (23.9%) 1.40 (60.6%),스완지,맨체스U,,,0
5468,17-10-24,2.16 (39.3%) 2.80 (30.3%) 2.80 (30.3%),갱강,몽펠리에,,,0
5470,17-10-24,1.82 (46.7%) 3.40 (25%) 3.00 (28.3%),피오렌티,토리노,4승2무4패,4승4무2패,1
5471,17-10-24,6.80 (12.5%) 4.50 (18.9%) 1.24 (68.6%),제노아,나폴리,2승3무5패,7승1무2패,0
5472,17-10-24,2.55 (33.3%) 3.40 (25%) 2.04 (41.7%),VVV펜로,위트레흐,,,1
5473,17-10-24,4.15 (20.5%) 3.45 (24.6%) 1.55 (54.8%),볼로냐,라치오,4승2무4패,9승0무1패,0
5474,17-10-24,2.70 (31.5%) 3.25 (26.2%) 2.01 (42.3%),키에보,AC밀란,5승3무2패,4승2무4패,0
5475,17-10-24,1.83 (46.4%) 3.20 (26.6%) 3.15 (27%),사수올로,우디네세,3승2무5패,3승0무7패,0
5476,17-10-25,1.71 (49.6%) 3.10 (27.4%) 3.70 (22.9%),H베를린,쾰른,,,0
5477,17-10-25,1.27 (67%) 4.15 (20.5%) 6.80 (12.5%),아탈란타,헬라스,5승4무1패,2승3무5패,1
5478,17-10-25,1.33 (63.8%) 3.90 (21.8%) 5.90 (14.4%),첼시,에버턴,,,1
5479,17-10-25,1.30 (65.4%) 4.10 (20.7%) 6.10 (13.9%),토트넘,웨스트햄,,,0
5480,17-10-25,2.55 (33.3%) 3.05 (27.9%) 2.19 (38.8%),에이바르,셀타비고,,,0
5481,17-10-25,2.55 (33.3%) 3.40 (25%) 2.04 (41.7%),VVV펜로,위트레흐,,,1
5482,17-10-25,2.75 (30.9%) 3.40 (25%) 1.93 (44%),빌럼II,헤이렌베,,,1
5483,17-10-25,1.83 (46.4%) 3.20 (26.6%) 3.15 (27%),사수올로,우디네세,3승2무5패,3승0무7패,0
5484,12-04-24,1.37 (62.2%) 3.60 (23.7%) 6.00 (14.2%),AS로마,피오렌티,5승0무5패,2승4무4패,0
5485,12-04-24,7.40 (11.5%) 3.75 (22.7%) 1.29 (65.9%),체세나,유벤투스,0승6무4패,6승4무0패,0
5486,12-04-24,1.16 (73.3%) 4.80 (17.7%) 9.40 (9%),AC밀란,제노아,4승4무2패,0승6무4패,1
5488,12-04-24,4.00 (21.3%) 3.40 (25%) 1.58 (53.8%),노바라,라치오,2승3무5패,4승1무5패,1
5489,12-04-24,2.90 (29.3%) 3.10 (27.4%) 1.96 (43.3%),레체,나폴리,4승5무1패,4승2무4패,0
5490,17-10-27,1.68 (50.6%) 1.72 (49.4%),상주상무(U2.5),전남드래,2승4무4패,0승3무7패,1
5491,17-10-27,1.88 (45.2%) 1.55 (54.8%),포항스틸(U2.5),대구FC,3승4무3패,3승6무1패,0
5492,17-10-27,1.50 (56.7%) 1.96 (43.4%),FC서울(U2.5),울산현대,4승5무1패,4승3무3패,0
5493,17-10-27,1.71 (49.6%) 3.30 (25.7%) 3.45 (24.6%),트벤테,엑셀시오,3승0무7패,3승2무5패,0
5494,17-10-27,1.87 (45.5%) 3.30 (25.8%) 2.95 (28.8%),포항스틸,대구FC,3승4무3패,3승6무1패,0
5495,17-10-27,1.72 (49.5%) 3.20 (26.6%) 3.55 (24%),H베를린,함부르크,1승4무5패,3승1무6패,1
5497,17-10-27,1.77 (48%) 3.10 (27.4%) 3.45 (24.6%),왓포드,스토크,4승3무3패,3승2무5패,0
5498,17-10-27,1.95 (43.6%) 2.85 (29.8%) 3.20 (26.6%),FC서울,울산현대,4승5무1패,4승3무3패,1
5499,17-10-27,1.95 (43.6%) 3.20 (26.6%) 2.85 (29.8%),맨체스U,토트넘,8승1무1패,7승2무1패,1
5500,17-10-27,5.10 (16.7%) 3.45 (24.7%) 1.45 (58.7%),본머스,첼시,5승1무4패,6승2무2패,0
5501,17-10-27,1.90 (44.7%) 3.10 (27.4%) 3.05 (27.9%),레스터,에버턴,4승3무3패,2승2무6패,1
5504,17-10-27,1.52 (55.9%) 3.20 (26.6%) 4.85 (17.5%),SM캉,트루아AC,6승0무4패,3승2무5패,1
5506,17-10-27,2.40 (35.4%) 3.10 (27.4%) 2.29 (37.1%),보르도,모나코,4승4무2패,4승2무4패,0
5507,17-10-27,1.83 (46.5%) 2.95 (28.8%) 3.45 (24.7%),몽펠리에,스타드렌,4승3무3패,3승2무5패,0
5508,17-10-27,2.55 (33.3%) 2.85 (29.8%) 2.31 (36.8%),디종FCO,낭트,2승3무5패,6승2무2패,1
5510,17-10-27,1.65 (51.5%) 3.25 (26.2%) 3.80 (22.4%),슈투트가,프라이부,4승1무5패,2승5무3패,1
5511,17-10-27,1.71 (49.6%) 3.45 (24.6%) 3.30 (25.7%),호펜하임,묀헨글라,3승3무4패,5승2무3패,0
5513,17-10-27,2.09 (40.7%) 3.00 (28.4%) 2.75 (30.9%),브레멘,아우크스,1승5무4패,3승4무3패,0
5514,17-10-27,1.76 (48.3%) 3.10 (27.4%) 3.50 (24.3%),수원FC,FC안양,3승3무4패,2승4무4패,1
5516,17-10-27,1.59 (53.4%) 3.55 (23.9%) 3.75 (22.6%),수원삼성,강원FC,2승6무2패,2승3무5패,1
5519,17-10-27,1.90 (44.7%) 3.15 (27%) 3.00 (28.3%),전북현대,제주유나,5승4무1패,6승3무1패,1
5522,17-10-27,3.95 (21.5%) 3.50 (24.3%) 1.57 (54.1%),크로토네,피오렌티,1승3무6패,5승1무4패,1
5523,17-10-27,1.42 (59.9%) 4.00 (21.3%) 4.50 (18.9%),토리노,칼리아리,3승4무3패,3승0무7패,1
5524,17-10-27,3.50 (24.3%) 3.45 (24.6%) 1.66 (51.1%),AC밀란,유벤투스,5승2무3패,7승1무2패,0
5525,17-10-27,1.73 (49.1%) 3.20 (26.6%) 3.50 (24.3%),삼프도리,키에보,5승2무3패,4승3무3패,1
5526,17-10-27,2.45 (34.7%) 3.20 (26.5%) 2.19 (38.8%),스팔2013,제노아,1승2무7패,1승3무6패,1
5527,17-10-27,2.80 (30.3%) 3.40 (25%) 1.90 (44.7%),우디네세,아탈란타,3승0무7패,5승4무1패,1
5528,17-10-27,1.10 (77.4%) 5.70 (14.9%) 11.00 (7.7%),아스널,스완지,8승1무1패,4승1무5패,1
5529,17-10-27,2.06 (41.3%) 3.20 (26.6%) 2.65 (32.1%),헤라클레,VVV펜로,2승3무5패,4승3무3패,1
5530,17-10-27,11.00 (7.7%) 5.70 (14.9%) 1.10 (77.4%),브로미치,맨체스C,2승4무4패,9승1무0패,0
5531,17-10-27,2.17 (39.1%) 2.95 (28.8%) 2.65 (32%),경남FC,성남FC,6승1무3패,4승5무1패,1
5534,17-10-27,1.49 (57%) 3.55 (23.9%) 4.45 (19.1%),C오사카,오미야,6승1무3패,1승5무4패,1
5535,17-10-27,2.65 (32.1%) 3.05 (27.9%) 2.12 (40.1%),니가타,사간도스,1승4무5패,4승2무4패,1
5536,17-10-27,2.55 (33.3%) 2.80 (30.4%) 2.34 (36.3%),고후,비셀고베,2승3무5패,4승4무2패,0
5537,17-10-27,2.85 (29.8%) 3.20 (26.6%) 1.95 (43.6%),산프히로,우라와,3승3무4패,3승5무2패,0
5538,17-10-27,2.14 (39.7%) 2.95 (28.8%) 2.70 (31.5%),이와타,요코마리,4승4무2패,5승3무2패,1
5539,17-10-27,4.15 (20.5%) 3.40 (25%) 1.56 (54.5%),삿포로,가시마,4승3무3패,6승1무3패,0
5541,17-10-27,2.31 (36.8%) 3.15 (27%) 2.35 (36.2%),헤타페,소시에다,2승3무5패,4승2무4패,1
5542,17-10-27,2.10 (40.5%) 3.25 (26.2%) 2.55 (33.3%),스파로테,흐로닝언,2승3무5패,2승3무5패,1
5543,17-10-27,2.17 (39.2%) 3.45 (24.6%) 2.35 (36.2%),헤이렌베,알크마르,5승1무4패,5승1무4패,0
5544,17-10-28,5.20 (16.3%) 3.85 (22.1%) 1.38 (61.6%),알라베스,발렌시아,2승0무8패,7승3무0패,0
5545,17-10-28,1.71 (49.6%) 3.45 (24.6%) 3.30 (25.7%),호펜하임,묀헨글라,3승3무4패,5승2무3패,0
5546,17-10-28,1.24 (68.6%) 4.75 (17.9%) 6.30 (13.5%),레버쿠젠,쾰른,4승3무3패,1승2무7패,1
5547,17-10-28,5.20 (16.4%) 3.80 (22.4%) 1.39 (61.2%),하노버96,도르트문,4승3무3패,4승3무3패,1
5549,17-10-28,1.87 (45.5%) 3.30 (25.8%) 2.95 (28.8%),포항스틸,대구FC,3승4무3패,3승6무1패,0
5550,17-10-28,1.95 (43.6%) 2.85 (29.8%) 3.20 (26.6%),FC서울,울산현대,4승5무1패,4승3무3패,1
5551,17-10-28,1.95 (43.6%) 3.20 (26.6%) 2.85 (29.8%),맨체스U,토트넘,8승1무1패,7승2무1패,1
5553,17-10-28,5.10 (16.7%) 3.45 (24.7%) 1.45 (58.7%),본머스,첼시,5승1무4패,6승2무2패,0
5556,17-10-28,6.30 (13.5%) 3.70 (23%) 1.34 (63.5%),빌바오,바르셀로,1승4무5패,9승1무0패,0
5557,17-10-28,2.55 (33.3%) 2.85 (29.8%) 2.31 (36.8%),디종FCO,낭트,2승3무5패,6승2무2패,1
5558,17-10-28,2.40 (35.4%) 3.10 (27.4%) 2.29 (37.1%),보르도,모나코,4승4무2패,4승2무4패,0
5559,17-10-28,1.52 (55.9%) 3.20 (26.6%) 4.85 (17.5%),SM캉,트루아AC,6승0무4패,3승2무5패,1
5560,17-10-28,1.83 (46.5%) 2.95 (28.8%) 3.45 (24.7%),몽펠리에,스타드렌,4승3무3패,3승2무5패,0
5561,17-10-28,1.59 (53.4%) 3.55 (23.9%) 3.75 (22.6%),수원삼성,강원FC,2승6무2패,2승3무5패,1
5562,17-10-28,1.49 (57%) 3.55 (23.9%) 4.45 (19.1%),C오사카,오미야,6승1무3패,1승5무4패,1
5563,17-10-28,3.60 (23.6%) 3.65 (23.3%) 1.60 (53.1%),비테세,PSV,3승4무3패,9승0무1패,0
5564,17-10-28,3.95 (21.5%) 3.50 (24.3%) 1.57 (54.1%),크로토네,피오렌티,1승3무6패,5승1무4패,1
5566,17-10-28,2.10 (40.5%) 3.25 (26.2%) 2.55 (33.3%),스파로테,흐로닝언,2승3무5패,2승3무5패,1
5567,17-10-28,2.45 (34.7%) 3.20 (26.5%) 2.19 (38.8%),스팔2013,제노아,1승2무7패,1승3무6패,1
5569,17-10-28,1.73 (49.1%) 3.20 (26.6%) 3.50 (24.3%),삼프도리,키에보,5승2무3패,4승3무3패,1
5570,17-10-28,2.09 (40.7%) 3.00 (28.4%) 2.75 (30.9%),브레멘,아우크스,1승5무4패,3승4무3패,0
5571,17-10-28,11.00 (7.7%) 5.20 (16.3%) 1.12 (75.9%),지로나,레알마드,2승3무5패,8승1무1패,1
5572,17-10-28,1.65 (51.5%) 3.25 (26.2%) 3.80 (22.4%),슈투트가,프라이부,4승1무5패,2승5무3패,1
5575,17-10-28,2.90 (29.3%) 3.25 (26.2%) 1.91 (44.5%),말라가,셀타비고,0승1무9패,4승2무4패,1
5576,17-10-28,3.00 (28.3%) 3.20 (26.5%) 1.88 (45.2%),릴OSC,마르세유,1승4무5패,5승2무3패,0
5577,17-10-28,2.17 (39.2%) 3.45 (24.6%) 2.35 (36.2%),헤이렌베,알크마르,5승1무4패,5승1무4패,0
5578,17-10-28,1.90 (44.7%) 3.10 (27.4%) 3.05 (27.9%),레스터,에버턴,4승3무3패,2승2무6패,1
5579,17-10-28,1.42 (59.9%) 4.00 (21.3%) 4.50 (18.9%),토리노,칼리아리,3승4무3패,3승0무7패,1
5580,17-10-28,1.77 (48%) 3.10 (27.4%) 3.45 (24.6%),왓포드,스토크,4승3무3패,3승2무5패,0
5581,17-10-28,4.15 (20.5%) 3.40 (25%) 1.56 (54.5%),삿포로,가시마,4승3무3패,6승1무3패,0
5582,17-10-28,2.14 (39.7%) 2.95 (28.8%) 2.70 (31.5%),이와타,요코마리,4승4무2패,5승3무2패,1
5583,17-10-28,2.55 (33.3%) 2.80 (30.4%) 2.34 (36.3%),고후,비셀고베,2승3무5패,4승4무2패,0
5584,17-10-28,2.65 (32.1%) 3.05 (27.9%) 2.12 (40.1%),니가타,사간도스,1승4무5패,4승2무4패,1
5586,17-10-28,2.85 (29.8%) 3.20 (26.6%) 1.95 (43.6%),산프히로,우라와,3승3무4패,3승5무2패,0
5590,17-10-28,2.17 (39.1%) 2.95 (28.8%) 2.65 (32%),경남FC,성남FC,6승1무3패,4승5무1패,1
5591,17-10-28,1.68 (50.6%) 1.72 (49.4%),전북현대(U2.5),제주유나,5승4무1패,6승3무1패,0
5593,17-10-29,11.00 (7.7%) 5.20 (16.3%) 1.12 (75.9%),지로나,레알마드,2승3무5패,8승1무1패,1
5594,17-10-29,1.90 (44.7%) 3.10 (27.4%) 3.05 (27.9%),레스터,에버턴,4승3무3패,2승2무6패,1
